#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       35745     2.97363     2.94685 0.000240421
       35746     2.97431     2.94685 0.000240415
       35747     2.97492     2.94685  0.00024041
       35748     2.97547     2.94685 0.000240405
       35749     2.97595     2.94685 0.000240399
       35750     2.97635     2.94686 0.000240394
       35751     2.97668     2.94686 0.000240389
       35752     2.97693     2.94686 0.000240383
       35753      2.9771     2.94686 0.000240378
       35754     2.97719     2.94686 0.000240373
       35755      2.9772     2.94686 0.000240368
       35756     2.97713     2.94686 0.000240363
       35757     2.97698     2.94686 0.000240357
       35758     2.97674     2.94686 0.000240352
       35759     2.97641     2.94686 0.000240347
       35760     2.97601     2.94686 0.000240341
       35761     2.97552     2.94686 0.000240336
       35762     2.97495     2.94687 0.000240331
       35763      2.9743     2.94687 0.000240325
       35764     2.97357     2.94687  0.00024032
       35765     2.97276     2.94687 0.000240314
       35766     2.97189     2.94687 0.000240308
       35767     2.97095     2.94687 0.000240302
       35768     2.96995     2.94687 0.000240297
       35769     2.96889     2.94687 0.000240291
       35770     2.96779     2.94687 0.000240285
       35771     2.96665     2.94687 0.000240279
       35772     2.96547     2.94687 0.000240272
       35773     2.96427     2.94687 0.000240266
       35774     2.96306     2.94687  0.00024026
       35775     2.96185     2.94687 0.000240254
       35776     2.96065     2.94687 0.000240247
       35777     2.95947     2.94687 0.000240241
       35778     2.95833     2.94687 0.000240234
       35779     2.95724     2.94687 0.000240228
       35780     2.95622     2.94688 0.000240221
       35781     2.95527     2.94688 0.000240214
       35782     2.95441     2.94688 0.000240208
       35783     2.95366     2.94688 0.000240201
       35784     2.95302     2.94688 0.000240195
       35785     2.95251     2.94688 0.000240188
       35786     2.95213     2.94688 0.000240181
       35787      2.9519     2.94688 0.000240175
       35788     2.95182     2.94688 0.000240168
       35789     2.95188     2.94688 0.000240161
       35790     2.95211     2.94688 0.000240155
       35791     2.95249     2.94688 0.000240148
       35792     2.95303     2.94688 0.000240141
       35793     2.95372     2.94688 0.000240135
       35794     2.95456     2.94688 0.000240128
       35795     2.95553     2.94688 0.000240121
       35796     2.95664     2.94688 0.000240115
       35797     2.95787     2.94688 0.000240108
       35798      2.9592     2.94688 0.000240102
       35799     2.96064     2.94688 0.000240095
       35800     2.96216     2.94688 0.000240089
       35801     2.96375     2.94688 0.000240083
       35802     2.96541     2.94688 0.000240077
       35803     2.96711     2.94688 0.000240071
       35804     2.96884     2.94688 0.000240065
       35805      2.9706     2.94688 0.000240059
       35806     2.97236     2.94688 0.000240053
       35807     2.97413     2.94688 0.000240048
       35808     2.97589     2.94688 0.000240043
       35809     2.97763     2.94689 0.000240037
       35810     2.97934     2.94689 0.000240032
       35811     2.98102     2.94689 0.000240028
       35812     2.98266     2.94689 0.000240023
       35813     2.98426     2.94689 0.000240018
       35814      2.9858     2.94689 0.000240014
       35815      2.9873     2.94689  0.00024001
       35816     2.98874     2.94689 0.000240006
       35817     2.99012     2.94689 0.000240003
       35818     2.99144      2.9469 0.000239999
       35819      2.9927      2.9469 0.000239996
       35820     2.99391      2.9469 0.000239993
       35821     2.99505      2.9469  0.00023999
       35822     2.99613      2.9469 0.000239987
       35823     2.99716      2.9469 0.000239984
       35824     2.99813      2.9469 0.000239982
       35825     2.99905      2.9469  0.00023998
       35826     2.99991     2.94691 0.000239978
       35827     3.00072     2.94691 0.000239976
       35828     3.00148     2.94691 0.000239974
       35829     3.00219     2.94691 0.000239972
       35830     3.00285     2.94691  0.00023997
       35831     3.00347     2.94691 0.000239969
       35832     3.00405     2.94692 0.000239968
       35833     3.00459     2.94692 0.000239966
       35834     3.00509     2.94692 0.000239965
       35835     3.00555     2.94692 0.000239964
       35836     3.00598     2.94692 0.000239963
       35837     3.00638     2.94692 0.000239962
       35838     3.00674     2.94693 0.000239961
       35839     3.00708     2.94693  0.00023996
       35840     3.00739     2.94693 0.000239959
       35841     3.00767     2.94693 0.000239959
       35842     3.00793     2.94693 0.000239958
       35843     3.00817     2.94693 0.000239957
       35844     3.00839     2.94694 0.000239957
       35845     3.00859     2.94694 0.000239956
       35846     3.00877     2.94694 0.000239956
       35847     3.00893     2.94694 0.000239955
       35848     3.00908     2.94694 0.000239955
       35849     3.00921     2.94694 0.000239955
       35850     3.00933     2.94695 0.000239954
       35851     3.00943     2.94695 0.000239954
       35852     3.00953     2.94695 0.000239953
       35853     3.00962     2.94695 0.000239953
       35854     3.00969     2.94695 0.000239953
       35855     3.00976     2.94695 0.000239952
       35856     3.00982     2.94696 0.000239952
       35857     3.00988     2.94696 0.000239952
       35858     3.00993     2.94696 0.000239952
       35859     3.00998     2.94696 0.000239951
       35860     3.01002     2.94696 0.000239951
       35861     3.01006     2.94697 0.000239951
       35862     3.01009     2.94697 0.000239951
       35863     3.01013     2.94697  0.00023995
       35864     3.01017     2.94697  0.00023995
       35865      3.0102     2.94697  0.00023995
       35866     3.01024     2.94697  0.00023995
       35867     3.01027     2.94698  0.00023995
       35868     3.01031     2.94698 0.000239949
       35869     3.01036     2.94698 0.000239949
       35870      3.0104     2.94698 0.000239949
       35871     3.01045     2.94698 0.000239949
       35872      3.0105     2.94698 0.000239949
       35873     3.01056     2.94699 0.000239949
       35874     3.01063     2.94699 0.000239948
       35875     3.01069     2.94699 0.000239948
       35876     3.01077     2.94699 0.000239948
       35877     3.01085     2.94699 0.000239948
       35878     3.01093       2.947 0.000239948
       35879     3.01102       2.947 0.000239948
       35880     3.01112       2.947 0.000239948
       35881     3.01123       2.947 0.000239948
       35882     3.01134       2.947 0.000239948
       35883     3.01145       2.947 0.000239948
       35884     3.01157     2.94701 0.000239948
       35885      3.0117     2.94701 0.000239948
       35886     3.01184     2.94701 0.000239948
       35887     3.01197     2.94701 0.000239948
       35888     3.01212     2.94701 0.000239949
       35889     3.01226     2.94702 0.000239949
       35890     3.01241     2.94702 0.000239949
       35891     3.01257     2.94702 0.000239949
       35892     3.01272     2.94702  0.00023995
       35893     3.01288     2.94702  0.00023995
       35894     3.01303     2.94702  0.00023995
       35895     3.01319     2.94703 0.000239951
       35896     3.01334     2.94703 0.000239951
       35897     3.01349     2.94703 0.000239952
       35898     3.01364     2.94703 0.000239952
       35899     3.01378     2.94703 0.000239953
       35900     3.01392     2.94704 0.000239953
       35901     3.01405     2.94704 0.000239954
       35902     3.01417     2.94704 0.000239954
       35903     3.01428     2.94704 0.000239955
       35904     3.01438     2.94704 0.000239956
       35905     3.01447     2.94704 0.000239956
       35906     3.01454     2.94705 0.000239957
       35907     3.01459     2.94705 0.000239958
       35908     3.01463     2.94705 0.000239958
       35909     3.01466     2.94705 0.000239959
       35910     3.01466     2.94705  0.00023996
       35911     3.01464     2.94706  0.00023996
       35912      3.0146     2.94706 0.000239961
       35913     3.01453     2.94706 0.000239962
       35914     3.01445     2.94706 0.000239962
       35915     3.01433     2.94706 0.000239963
       35916     3.01419     2.94707 0.000239964
       35917     3.01402     2.94707 0.000239964
       35918     3.01383     2.94707 0.000239965
       35919      3.0136     2.94707 0.000239965
       35920     3.01334     2.94707 0.000239966
       35921     3.01306     2.94707 0.000239966
       35922     3.01274     2.94708 0.000239966
       35923     3.01239     2.94708 0.000239966
       35924     3.01201     2.94708 0.000239967
       35925      3.0116     2.94708 0.000239967
       35926     3.01115     2.94708 0.000239967
       35927     3.01068     2.94709 0.000239966
       35928     3.01017     2.94709 0.000239966
       35929     3.00963     2.94709 0.000239966
       35930     3.00907     2.94709 0.000239965
       35931     3.00848     2.94709 0.000239965
       35932     3.00785     2.94709 0.000239964
       35933     3.00721      2.9471 0.000239963
       35934     3.00653      2.9471 0.000239962
       35935     3.00584      2.9471 0.000239961
       35936     3.00512      2.9471  0.00023996
       35937     3.00439      2.9471 0.000239958
       35938     3.00363      2.9471 0.000239957
       35939     3.00286     2.94711 0.000239955
       35940     3.00208     2.94711 0.000239953
       35941     3.00129     2.94711 0.000239952
       35942     3.00049     2.94711 0.000239949
       35943     2.99968     2.94711 0.000239947
       35944     2.99887     2.94711 0.000239945
       35945     2.99806     2.94711 0.000239942
       35946     2.99726     2.94712  0.00023994
       35947     2.99646     2.94712 0.000239937
       35948     2.99567     2.94712 0.000239934
       35949     2.99489     2.94712 0.000239931
       35950     2.99412     2.94712 0.000239928
       35951     2.99338     2.94712 0.000239925
       35952     2.99265     2.94712 0.000239922
       35953     2.99194     2.94712 0.000239918
       35954     2.99126     2.94713 0.000239915
       35955      2.9906     2.94713 0.000239911
       35956     2.98998     2.94713 0.000239907
       35957     2.98938     2.94713 0.000239903
       35958     2.98882     2.94713   0.0002399
       35959     2.98829     2.94713 0.000239896
       35960     2.98779     2.94713 0.000239892
       35961     2.98733     2.94713 0.000239888
