#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       21883     1.96729     1.95846 0.000159921
       21884     1.96713     1.95846 0.000159914
       21885     1.96697     1.95846 0.000159907
       21886     1.96682     1.95846   0.0001599
       21887     1.96667     1.95846 0.000159893
       21888     1.96654     1.95846 0.000159887
       21889     1.96641     1.95846  0.00015988
       21890     1.96629     1.95846 0.000159873
       21891     1.96618     1.95846 0.000159866
       21892     1.96608     1.95846 0.000159859
       21893     1.96599     1.95846 0.000159852
       21894     1.96591     1.95846 0.000159845
       21895     1.96585     1.95846 0.000159838
       21896     1.96579     1.95846 0.000159831
       21897     1.96575     1.95846 0.000159824
       21898     1.96572     1.95846 0.000159817
       21899     1.96571     1.95846  0.00015981
       21900     1.96571     1.95846 0.000159803
       21901     1.96572     1.95846 0.000159796
       21902     1.96575     1.95846 0.000159789
       21903     1.96579     1.95846 0.000159782
       21904     1.96584     1.95846 0.000159776
       21905     1.96591     1.95846 0.000159769
       21906     1.96599     1.95847 0.000159762
       21907     1.96608     1.95847 0.000159755
       21908     1.96619     1.95847 0.000159748
       21909     1.96631     1.95847 0.000159741
       21910     1.96644     1.95847 0.000159734
       21911     1.96658     1.95847 0.000159727
       21912     1.96674     1.95847  0.00015972
       21913      1.9669     1.95847 0.000159714
       21914     1.96708     1.95847 0.000159707
       21915     1.96726     1.95847   0.0001597
       21916     1.96746     1.95847 0.000159693
       21917     1.96766     1.95847 0.000159686
       21918     1.96787     1.95847  0.00015968
       21919     1.96808     1.95847 0.000159673
       21920      1.9683     1.95847 0.000159666
       21921     1.96853     1.95847  0.00015966
       21922     1.96876     1.95847 0.000159653
       21923     1.96898     1.95847 0.000159647
       21924     1.96921     1.95847  0.00015964
       21925     1.96944     1.95847 0.000159634
       21926     1.96967     1.95847 0.000159627
       21927      1.9699     1.95847 0.000159621
       21928     1.97012     1.95847 0.000159614
       21929     1.97033     1.95848 0.000159608
       21930     1.97054     1.95848 0.000159602
       21931     1.97074     1.95848 0.000159595
       21932     1.97093     1.95848 0.000159589
       21933     1.97111     1.95848 0.000159583
       21934     1.97127     1.95848 0.000159577
       21935     1.97142     1.95848  0.00015957
       21936     1.97156     1.95848 0.000159564
       21937     1.97168     1.95848 0.000159558
       21938     1.97179     1.95848 0.000159552
       21939     1.97187     1.95848 0.000159546
       21940     1.97194     1.95848  0.00015954
       21941     1.97198     1.95848 0.000159534
       21942     1.97201     1.95848 0.000159528
       21943       1.972     1.95848 0.000159522
       21944     1.97198     1.95848 0.000159515
       21945     1.97193     1.95848 0.000159509
       21946     1.97185     1.95849 0.000159503
       21947     1.97175     1.95849 0.000159497
       21948     1.97163     1.95849 0.000159491
       21949     1.97147     1.95849 0.000159485
       21950     1.97129     1.95849 0.000159479
       21951     1.97108     1.95849 0.000159472
       21952     1.97084     1.95849 0.000159466
       21953     1.97057     1.95849  0.00015946
       21954     1.97028     1.95849 0.000159453
       21955     1.96996     1.95849 0.000159447
       21956     1.96961     1.95849 0.000159441
       21957     1.96924     1.95849 0.000159434
       21958     1.96885     1.95849 0.000159428
       21959     1.96843     1.95849 0.000159421
       21960     1.96799     1.95849 0.000159414
       21961     1.96752     1.95849 0.000159408
       21962     1.96704     1.95849 0.000159401
       21963     1.96654     1.95849 0.000159394
       21964     1.96603     1.95849 0.000159387
       21965      1.9655     1.95849  0.00015938
       21966     1.96496     1.95849 0.000159373
       21967     1.96441      1.9585 0.000159366
       21968     1.96385      1.9585 0.000159359
       21969     1.96329      1.9585 0.000159352
       21970     1.96273      1.9585 0.000159345
       21971     1.96217      1.9585 0.000159338
       21972     1.96162      1.9585  0.00015933
       21973     1.96107      1.9585 0.000159323
       21974     1.96053      1.9585 0.000159316
       21975        1.96      1.9585 0.000159309
       21976     1.95949      1.9585 0.000159301
       21977       1.959      1.9585 0.000159294
       21978     1.95853      1.9585 0.000159287
       21979     1.95807      1.9585  0.00015928
       21980     1.95765      1.9585 0.000159272
       21981     1.95725      1.9585 0.000159265
       21982     1.95688      1.9585 0.000159258
       21983     1.95654      1.9585 0.000159251
       21984     1.95623      1.9585 0.000159244
       21985     1.95595      1.9585 0.000159236
       21986     1.95571      1.9585 0.000159229
       21987     1.95551      1.9585 0.000159222
       21988     1.95534      1.9585 0.000159215
       21989     1.95521      1.9585 0.000159208
       21990     1.95511      1.9585 0.000159201
       21991     1.95505      1.9585 0.000159193
       21992     1.95503     1.95849 0.000159186
       21993     1.95504     1.95849 0.000159179
       21994     1.95509     1.95849 0.000159172
       21995     1.95517     1.95849 0.000159165
       21996     1.95529     1.95849 0.000159158
       21997     1.95544     1.95849  0.00015915
       21998     1.95563     1.95849 0.000159143
       21999     1.95584     1.95849 0.000159136
       22000     1.95609     1.95849 0.000159129
       22001     1.95636     1.95849 0.000159122
       22002     1.95666     1.95849 0.000159114
       22003     1.95698     1.95849 0.000159107
       22004     1.95733     1.95849   0.0001591
       22005     1.95769     1.95849 0.000159093
       22006     1.95808     1.95849 0.000159085
       22007     1.95848     1.95849 0.000159078
       22008      1.9589     1.95849 0.000159071
       22009     1.95933     1.95849 0.000159064
       22010     1.95977     1.95849 0.000159057
       22011     1.96021     1.95849 0.000159049
       22012     1.96066     1.95849 0.000159042
       22013     1.96111     1.95849 0.000159035
       22014     1.96156     1.95849 0.000159028
       22015     1.96201     1.95849 0.000159021
       22016     1.96244     1.95849 0.000159014
       22017     1.96286     1.95849 0.000159006
       22018     1.96327     1.95849 0.000158999
       22019     1.96366     1.95849 0.000158992
       22020     1.96402      1.9585 0.000158985
       22021     1.96436      1.9585 0.000158978
       22022     1.96467      1.9585 0.000158971
       22023     1.96494      1.9585 0.000158964
       22024     1.96518      1.9585 0.000158957
       22025     1.96537      1.9585 0.000158951
       22026     1.96551      1.9585 0.000158944
       22027     1.96561      1.9585 0.000158937
       22028     1.96565      1.9585  0.00015893
       22029     1.96563      1.9585 0.000158923
       22030     1.96556      1.9585 0.000158916
       22031     1.96542      1.9585 0.000158909
       22032     1.96522      1.9585 0.000158902
       22033     1.96495      1.9585 0.000158895
       22034     1.96462      1.9585 0.000158888
       22035     1.96421      1.9585 0.000158881
       22036     1.96375      1.9585 0.000158874
       22037     1.96322      1.9585 0.000158867
       22038     1.96263      1.9585  0.00015886
       22039     1.96198      1.9585 0.000158853
       22040     1.96128      1.9585 0.000158846
       22041     1.96054      1.9585 0.000158839
       22042     1.95977      1.9585 0.000158832
       22043     1.95896      1.9585 0.000158824
       22044     1.95815      1.9585 0.000158817
       22045     1.95732      1.9585  0.00015881
       22046     1.95651      1.9585 0.000158803
       22047     1.95572      1.9585 0.000158796
       22048     1.95497      1.9585 0.000158788
       22049     1.95428      1.9585 0.000158781
       22050     1.95365      1.9585 0.000158774
       22051      1.9531      1.9585 0.000158767
       22052     1.95266      1.9585  0.00015876
       22053     1.95232      1.9585 0.000158753
       22054      1.9521      1.9585 0.000158746
       22055     1.95201      1.9585  0.00015874
       22056     1.95206      1.9585 0.000158733
       22057     1.95226      1.9585 0.000158726
       22058      1.9526      1.9585 0.000158719
       22059     1.95308      1.9585 0.000158712
       22060     1.95371      1.9585 0.000158705
       22061     1.95448      1.9585 0.000158698
       22062     1.95537      1.9585  0.00015869
       22063     1.95639      1.9585 0.000158683
       22064     1.95752      1.9585 0.000158676
       22065     1.95875      1.9585 0.000158669
       22066     1.96006      1.9585 0.000158662
       22067     1.96144      1.9585 0.000158655
       22068     1.96287      1.9585 0.000158648
       22069     1.96435      1.9585 0.000158641
       22070     1.96585      1.9585 0.000158634
       22071     1.96736      1.9585 0.000158627
       22072     1.96887      1.9585 0.000158621
       22073     1.97036      1.9585 0.000158614
       22074     1.97183      1.9585 0.000158608
       22075     1.97327      1.9585 0.000158602
       22076     1.97467      1.9585 0.000158597
       22077     1.97601      1.9585 0.000158592
       22078      1.9773      1.9585 0.000158587
       22079     1.97854      1.9585 0.000158582
       22080      1.9797      1.9585 0.000158578
       22081     1.98081     1.95851 0.000158574
       22082     1.98184     1.95851  0.00015857
       22083     1.98281     1.95851 0.000158567
       22084     1.98371     1.95851 0.000158564
       22085     1.98454     1.95851 0.000158561
       22086      1.9853     1.95851 0.000158559
       22087       1.986     1.95851 0.000158556
       22088     1.98663     1.95851 0.000158554
       22089     1.98721     1.95852 0.000158552
       22090     1.98772     1.95852 0.000158551
       22091     1.98818     1.95852 0.000158549
       22092     1.98858     1.95852 0.000158548
       22093     1.98893     1.95852 0.000158547
       22094     1.98923     1.95852 0.000158546
       22095     1.98948     1.95852 0.000158545
       22096     1.98969     1.95852 0.000158544
       22097     1.98986     1.95853 0.000158543
       22098     1.98999     1.95853 0.000158542
       22099     1.99008     1.95853 0.000158541
       22100     1.99013     1.95853 0.000158541
       22101     1.99015     1.95853  0.00015854
       22102     1.99014     1.95853 0.000158539
       22103      1.9901     1.95853 0.000158538
