#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       24029     1.97245     1.97074 0.000188315
       24030     1.97227     1.97074 0.000188307
       24031     1.97208     1.97074 0.000188299
       24032     1.97189     1.97074 0.000188292
       24033     1.97169     1.97074 0.000188284
       24034     1.97148     1.97074 0.000188276
       24035     1.97126     1.97074 0.000188268
       24036     1.97104     1.97074  0.00018826
       24037     1.97082     1.97074 0.000188252
       24038     1.97058     1.97074 0.000188245
       24039     1.97035     1.97074 0.000188237
       24040      1.9701     1.97074 0.000188229
       24041     1.96985     1.97074 0.000188221
       24042      1.9696     1.97074 0.000188213
       24043     1.96934     1.97074 0.000188206
       24044     1.96909     1.97074 0.000188198
       24045     1.96882     1.97074  0.00018819
       24046     1.96856     1.97074 0.000188182
       24047     1.96829     1.97074 0.000188174
       24048     1.96803     1.97074 0.000188167
       24049     1.96777     1.97074 0.000188159
       24050      1.9675     1.97074 0.000188151
       24051     1.96724     1.97074 0.000188143
       24052     1.96699     1.97074 0.000188135
       24053     1.96674     1.97074 0.000188128
       24054      1.9665     1.97074  0.00018812
       24055     1.96627     1.97074 0.000188112
       24056     1.96604     1.97074 0.000188104
       24057     1.96583     1.97074 0.000188097
       24058     1.96563     1.97073 0.000188089
       24059     1.96544     1.97073 0.000188081
       24060     1.96527     1.97073 0.000188074
       24061     1.96512     1.97073 0.000188066
       24062     1.96498     1.97073 0.000188058
       24063     1.96487     1.97073 0.000188051
       24064     1.96477     1.97073 0.000188043
       24065      1.9647     1.97073 0.000188035
       24066     1.96464     1.97073 0.000188028
       24067     1.96461     1.97073  0.00018802
       24068     1.96461     1.97073 0.000188013
       24069     1.96462     1.97073 0.000188005
       24070     1.96466     1.97073 0.000187997
       24071     1.96473     1.97073  0.00018799
       24072     1.96482     1.97073 0.000187982
       24073     1.96494     1.97073 0.000187974
       24074     1.96507     1.97073 0.000187967
       24075     1.96523     1.97073 0.000187959
       24076     1.96542     1.97073 0.000187951
       24077     1.96562     1.97073 0.000187944
       24078     1.96585     1.97073 0.000187936
       24079     1.96609     1.97073 0.000187928
       24080     1.96635     1.97073  0.00018792
       24081     1.96663     1.97073 0.000187913
       24082     1.96692     1.97073 0.000187905
       24083     1.96723     1.97073 0.000187897
       24084     1.96755     1.97073 0.000187889
       24085     1.96787     1.97073 0.000187882
       24086     1.96821     1.97073 0.000187874
       24087     1.96855     1.97073 0.000187866
       24088     1.96889     1.97073 0.000187858
       24089     1.96924     1.97073 0.000187851
       24090     1.96959     1.97073 0.000187843
       24091     1.96994     1.97073 0.000187835
       24092     1.97029     1.97073 0.000187827
       24093     1.97063     1.97073 0.000187819
       24094     1.97097     1.97073 0.000187812
       24095     1.97131     1.97073 0.000187804
       24096     1.97163     1.97073 0.000187796
       24097     1.97195     1.97073 0.000187788
       24098     1.97226     1.97073  0.00018778
       24099     1.97256     1.97073 0.000187773
       24100     1.97285     1.97073 0.000187765
       24101     1.97313     1.97073 0.000187757
       24102     1.97339     1.97073 0.000187749
       24103     1.97364     1.97073 0.000187742
       24104     1.97388     1.97073 0.000187734
       24105     1.97411     1.97073 0.000187726
       24106     1.97432     1.97073 0.000187718
       24107     1.97452     1.97073 0.000187711
       24108     1.97471     1.97073 0.000187703
       24109     1.97488     1.97073 0.000187695
       24110     1.97504     1.97073 0.000187688
       24111     1.97519     1.97073  0.00018768
       24112     1.97532     1.97073 0.000187672
       24113     1.97545     1.97073 0.000187665
       24114     1.97556     1.97073 0.000187657
       24115     1.97566     1.97073 0.000187649
       24116     1.97575     1.97073 0.000187642
       24117     1.97583     1.97073 0.000187634
       24118      1.9759     1.97073 0.000187626
       24119     1.97597     1.97073 0.000187619
       24120     1.97602     1.97073 0.000187611
       24121     1.97607     1.97073 0.000187603
       24122     1.97611     1.97073 0.000187596
       24123     1.97615     1.97073 0.000187588
       24124     1.97618     1.97073  0.00018758
       24125      1.9762     1.97073 0.000187573
       24126     1.97622     1.97073 0.000187565
       24127     1.97624     1.97073 0.000187557
       24128     1.97626     1.97073  0.00018755
       24129     1.97628     1.97073 0.000187542
       24130     1.97629     1.97073 0.000187535
       24131     1.97631     1.97073 0.000187527
       24132     1.97632     1.97074 0.000187519
       24133     1.97634     1.97074 0.000187512
       24134     1.97636     1.97074 0.000187504
       24135     1.97638     1.97074 0.000187496
       24136      1.9764     1.97074 0.000187489
       24137     1.97642     1.97074 0.000187481
       24138     1.97644     1.97074 0.000187474
       24139     1.97647     1.97074 0.000187466
       24140      1.9765     1.97074 0.000187458
       24141     1.97653     1.97074 0.000187451
       24142     1.97657     1.97074 0.000187443
       24143     1.97661     1.97074 0.000187435
       24144     1.97665     1.97074 0.000187428
       24145     1.97669     1.97074  0.00018742
       24146     1.97673     1.97074 0.000187413
       24147     1.97677     1.97074 0.000187405
       24148     1.97681     1.97074 0.000187398
       24149     1.97686     1.97074  0.00018739
       24150      1.9769     1.97074 0.000187382
       24151     1.97694     1.97074 0.000187375
       24152     1.97698     1.97074 0.000187367
       24153     1.97701     1.97074  0.00018736
       24154     1.97704     1.97074 0.000187352
       24155     1.97707     1.97074 0.000187344
       24156     1.97709     1.97074 0.000187337
       24157     1.97711     1.97074 0.000187329
       24158     1.97711     1.97074 0.000187322
       24159     1.97711     1.97074 0.000187314
       24160     1.97711     1.97074 0.000187307
       24161     1.97709     1.97074 0.000187299
       24162     1.97706     1.97074 0.000187291
       24163     1.97703     1.97074 0.000187284
       24164     1.97698     1.97074 0.000187276
       24165     1.97693     1.97074 0.000187269
       24166     1.97686     1.97074 0.000187261
       24167     1.97679     1.97074 0.000187254
       24168      1.9767     1.97074 0.000187246
       24169     1.97661     1.97074 0.000187238
       24170      1.9765     1.97074 0.000187231
       24171     1.97639     1.97074 0.000187223
       24172     1.97627     1.97075 0.000187216
       24173     1.97614     1.97075 0.000187208
       24174     1.97601     1.97075   0.0001872
       24175     1.97588     1.97075 0.000187193
       24176     1.97574     1.97075 0.000187185
       24177      1.9756     1.97075 0.000187177
       24178     1.97546     1.97075  0.00018717
       24179     1.97532     1.97075 0.000187162
       24180     1.97519     1.97075 0.000187155
       24181     1.97506     1.97075 0.000187147
       24182     1.97494     1.97075 0.000187139
       24183     1.97483     1.97075 0.000187132
       24184     1.97473     1.97075 0.000187124
       24185     1.97464     1.97075 0.000187116
       24186     1.97456     1.97075 0.000187109
       24187      1.9745     1.97075 0.000187101
       24188     1.97446     1.97075 0.000187093
       24189     1.97444     1.97075 0.000187086
       24190     1.97443     1.97075 0.000187078
       24191     1.97445     1.97075  0.00018707
       24192     1.97448     1.97075 0.000187063
       24193     1.97454     1.97075 0.000187055
       24194     1.97461     1.97075 0.000187047
       24195     1.97471     1.97075  0.00018704
       24196     1.97482     1.97075 0.000187032
       24197     1.97496     1.97075 0.000187024
       24198     1.97511     1.97075 0.000187017
       24199     1.97528     1.97075 0.000187009
       24200     1.97547     1.97075 0.000187001
       24201     1.97567     1.97075 0.000186994
       24202     1.97588     1.97075 0.000186986
       24203      1.9761     1.97075 0.000186979
       24204     1.97634     1.97075 0.000186971
       24205     1.97658     1.97075 0.000186963
       24206     1.97683     1.97075 0.000186956
       24207     1.97708     1.97075 0.000186948
       24208     1.97733     1.97075 0.000186941
       24209     1.97758     1.97075 0.000186933
       24210     1.97783     1.97075 0.000186926
       24211     1.97808     1.97075 0.000186918
       24212     1.97832     1.97075 0.000186911
       24213     1.97856     1.97075 0.000186903
       24214     1.97879     1.97075 0.000186896
       24215       1.979     1.97075 0.000186889
       24216     1.97921     1.97075 0.000186881
       24217     1.97941     1.97075 0.000186874
       24218     1.97959     1.97076 0.000186866
       24219     1.97976     1.97076 0.000186859
       24220     1.97992     1.97076 0.000186852
       24221     1.98006     1.97076 0.000186844
       24222     1.98018     1.97076 0.000186837
       24223      1.9803     1.97076  0.00018683
       24224     1.98039     1.97076 0.000186823
       24225     1.98048     1.97076 0.000186815
       24226     1.98055     1.97076 0.000186808
       24227      1.9806     1.97076 0.000186801
       24228     1.98064     1.97076 0.000186793
       24229     1.98067     1.97076 0.000186786
       24230     1.98069     1.97076 0.000186779
       24231     1.98069     1.97076 0.000186772
       24232     1.98068     1.97076 0.000186764
       24233     1.98067     1.97076 0.000186757
       24234     1.98065     1.97076  0.00018675
       24235     1.98062     1.97076 0.000186743
       24236     1.98058     1.97076 0.000186735
       24237     1.98054     1.97076 0.000186728
       24238      1.9805     1.97076 0.000186721
       24239     1.98045     1.97076 0.000186714
       24240     1.98041     1.97076 0.000186706
       24241     1.98036     1.97076 0.000186699
       24242     1.98032     1.97076 0.000186692
       24243     1.98027     1.97077 0.000186684
       24244     1.98023     1.97077 0.000186677
       24245      1.9802     1.97077  0.00018667
       24246     1.98017     1.97077 0.000186663
       24247     1.98014     1.97077 0.000186655
       24248     1.98011     1.97077 0.000186648
       24249      1.9801     1.97077 0.000186641
